P0,P1,P2
11711.46823,11588.09583,15718.17954
10839.73556,11289.82513,15470.57855
14018.77416,13468.93587,15958.6642
11947.3056,11275.40709,15252.94953
11960.78874,11805.05998,14627.84771
11422.8713,11631.20736,15043.19115
13560.92921,11924.56892,15140.03732
13632.64272,12501.84534,15284.45421
12680.56475,11203.35607,14141.62792
12703.46158,11265.82012,15312.47109
12439.75424,11809.23138,15205.66925
12279.75953,11860.77106,15423.11869
12081.53427,12260.01608,15331.35727
10944.47277,11792.18097,14815.50262
12799.89728,11542.76542,15661.68181
11078.78324,11898.83333,14858.00372
13251.02717,11236.0769,14932.18319
13792.05514,11828.88958,14131.33807
11553.41446,11205.9595,15609.71013
12809.59334,11889.71342,14963.86501
15111.73942,11208.63298,15647.11707
12215.38877,12282.79086,14809.18477
11904.65233,11310.73572,15137.8335
12422.24719,11811.2561,15300.12199
13126.27054,11913.87276,14914.73011
11175.66793,11514.0042,14467.36727
10448.63804,12048.99082,14535.45276
12498.13065,11419.1528,14435.42416
11691.37337,11556.03292,16009.86123
12273.22732,11589.98782,14333.71813
11435.04832,10756.40688,14502.56461
12456.66411,12082.46419,15254.87531
12141.51232,11260.94129,15352.16
10626.98584,10737.39967,15123.61689
12613.33048,10641.04286,15271.36976
12235.44306,11891.03503,14543.4172
11984.05101,12087.97168,14555.02199
11062.61317,11378.2586,15100.95077
11289.18501,10332.26379,15310.16084
12876.60409,11081.92966,15611.15276
10670.68087,11592.20322,15913.84378
12216.69086,11339.49909,15570.72801
12506.99257,11384.17057,15312.09309
12517.6926,11181.35832,15700.09361
13068.07078,11667.36589,15081.10694
12899.59511,11259.9452,14636.02194
12904.37145,11901.3783,13899.86224
13854.98259,11364.82326,14977.71886
13416.121,12225.81515,14955.50598
13913.48262,11287.14894,14549.53634
11630.56412,11863.75354,14854.46122
12608.42183,12704.6105,14478.84016
10939.1868,11890.38437,15604.90385
11759.73766,10842.29408,14561.26433
13103.6604,10939.313,15182.34056
12690.95088,11315.81854,14452.17016
13338.55541,11909.35845,15641.83422
13243.3637,11248.13304,15648.15776
12024.13336,11581.64969,14813.08109
12613.97732,12032.53043,13741.65825
13028.96089,11451.97242,14363.4554
12648.72044,11649.34164,14943.55768
13008.44209,11299.70537,15395.57149
11956.14455,11762.92297,14835.17063
12621.1728,12039.59414,14715.32641
11420.12688,11670.22249,14214.03679
13738.65826,11674.07778,16117.54738
13836.0016,11625.53447,14993.93905
12824.59998,12255.21018,15388.03466
12325.47722,11441.90521,14838.94118
13606.11672,12095.48075,14826.88977
12671.51687,12382.09166,15594.53309
12238.89718,11580.35326,14864.5341
13961.70503,11710.03334,14889.75719
12768.18682,12174.07835,14693.17437
12975.89069,11289.49879,14625.25521
13692.39808,11350.77321,14348.2072
13184.12408,11224.00849,15774.84311
12397.73209,11449.34636,14901.07259
13044.49617,10829.79241,14780.80103
12937.89331,11507.14818,15767.13996
12237.29898,10720.67431,15158.27273
11986.92176,10997.43363,14583.46119
12052.43606,11514.4765,15549.91005
11735.37062,11645.98709,15433.11592
11408.5267,11077.76861,14915.07275
12215.68017,11695.59399,14442.86003
12947.95461,11002.25144,14261.96335
13711.28668,11543.1614,13628.04416
11839.50016,11660.21827,16112.60936
11563.93207,11632.39402,14277.6487
12961.25706,10821.66972,15382.79033
11517.57961,12166.12831,15377.14495
13730.60036,10703.26398,15617.60455
14440.23362,11001.11281,15903.38879
12858.18068,11263.06611,14806.60414
12730.44372,11706.98959,14676.26181
13565.31941,11552.02426,14674.47025
12785.76583,11309.97163,14435.07271
12110.70891,11263.18378,14880.94707
11620.61991,12354.48545,14992.3841
13335.04017,10909.72517,15689.95989
11720.2103,11316.8514,14971.53272
12518.83523,10864.54566,14952.01345
12446.13463,11582.44779,14918.20237
13640.97702,11784.64123,14225.98897
12417.56429,11073.07784,14431.46186
12741.81898,11335.23197,15459.80649
14306.68381,11000.55482,14464.48319
13197.90584,12114.64552,14741.02171
12789.7695,11687.93113,14692.32688
10888.21369,12235.50698,14811.07058
11669.2092,11995.36573,15091.29615
13507.27773,10975.8068,14846.03142
11546.34461,11472.13307,14741.34407
12639.14479,11820.53529,13772.80601
12602.47896,11814.33128,15192.78136
14994.63558,11796.16265,13823.04114
13756.82566,11921.57074,15085.96544
13291.70594,11826.54263,14555.95411
12420.78117,11232.89204,15048.20551
11698.24133,11366.40277,15155.84539
12353.61977,11511.84011,14595.12688
14113.3061,10976.8645,14792.54363
11773.79174,11541.279,14726.47454
12180.31975,12610.50886,15873.09583
11578.26369,11879.6586,15922.34433
14176.13773,10967.98991,14836.46128
13274.38751,11239.26489,14758.56967
14412.20708,11086.62191,15388.51972
12604.33997,11403.263,15947.90494
11946.90248,11873.56558,15375.19436
12315.87388,11496.59456,14730.67096
13610.8724,10783.86516,14521.9743
11806.95175,11666.61587,15428.50814
12540.30605,11386.88624,15043.58645
13040.5407,11782.29576,15067.19679
12022.55318,10945.23401,14507.72597
12468.33673,11381.45902,14898.23274
13372.96926,11272.76779,14652.01464
9963.118181,11310.77834,15918.11463
11507.52947,11591.00971,15280.56852
12018.20865,11661.0927,15241.10438
12986.03935,11359.07386,15892.85941
12240.35156,11234.19321,15653.01099
12122.72228,11897.90686,14585.76321
12244.39802,11539.12408,15161.48982
12452.35835,11077.74872,15354.78883
11796.63636,11624.29553,15508.17743
13459.69126,12116.02611,13918.11515
10717.17683,11356.0399,15198.5694
12638.86355,12209.58764,16319.631
11550.7041,12074.75868,15137.84305
12015.72678,11371.98445,15574.41263
13745.45299,11717.06212,14787.72785
12156.20844,11527.62693,15305.28036
13574.14003,12164.50728,14828.35376
11336.75409,12008.77457,16066.52275
15557.25476,10534.883,15009.14022
13545.72207,11482.26745,15578.80161
11504.71947,11249.0227,15553.50414
10874.75026,11129.31977,14495.97477
10979.17196,12330.70001,15389.85405
12750.93156,11757.0243,15858.40333
11711.53979,11077.5656,15060.81359
13133.07256,11756.93781,14953.74105
12618.65138,11718.81018,15334.83174
14386.49541,11517.27795,15074.73442
11533.12592,11708.71956,14959.21503
13284.08565,11554.73827,14375.7972
13886.84484,11348.97673,14890.84185
11880.503,12085.92406,15597.57806
12066.22046,11409.69212,14589.16159
11332.37938,11689.19454,15038.17205
10799.12569,10865.96215,15253.52911
11770.8807,12004.97064,15986.63351
12051.96274,11686.68102,14581.86226
12649.1582,11904.16362,16460.92213
12455.60313,12167.81307,16982.90289
12322.57654,11000.71798,15014.73448
12819.27749,11478.59846,14518.90255
13461.31602,11428.93887,14402.35123
11007.68024,11747.49777,14611.04978
13858.69394,11381.92857,14671.20603
12267.78689,11714.11615,15032.66155
13189.19618,12215.87151,14206.55939
13670.53861,11283.04227,15181.31155
13140.75308,11127.61851,15052.31634
11917.97276,11740.69734,14062.74036
13850.38292,11286.75697,14949.91514
12246.48839,11040.10087,15187.53083
12259.24896,11660.62647,14880.99001
12873.16236,10774.73668,13883.14235
12735.77238,11745.72158,14675.64163
12448.99066,11405.55233,14522.58138
12837.72047,11213.24688,14614.0195
12156.43967,11350.32895,15695.54664
13013.21415,11316.09306,15641.55276
12560.17015,11269.42405,14720.77652
14458.19938,11704.80479,15817.18217
12645.67339,10954.29985,14220.59323
13902.84214,11410.84527,15305.25527
11616.42541,11782.54065,14928.67746
12623.67577,12362.8538,14860.91361
11542.43745,11486.78172,15369.89543
12939.58113,12350.42689,14988.35871
14576.90393,11830.29264,14417.18215
12387.12855,11640.79225,13886.47335
13967.52286,11667.25051,14837.82069
13024.57343,11174.11387,14603.6471
13350.93078,12377.44445,14111.6355
13167.98166,11393.47211,14666.79472
13541.70325,11243.23569,15188.69766
12833.9247,12053.68271,15842.23375
10239.89285,11786.65536,14402.67746
11941.85844,11018.36674,14852.5835
11945.23955,11736.6392,15290.86574
12198.63043,12072.19521,14441.72721
11653.41866,11771.18478,15480.11152
11394.58529,11507.96404,14778.38651
13722.97406,12098.98075,15064.60593
13662.02128,11219.55839,14955.36455
11535.34475,11075.58328,15264.26879
11899.37106,12026.06943,13881.50244
11389.82695,11197.55617,14935.50258
12389.58794,11410.94914,15284.30355
13577.52188,10859.11108,16075.20022
12738.34431,11410.9075,14453.57504
13539.63319,12129.95618,14699.42554
11538.58768,12298.54508,15359.81094
13637.69082,12115.87941,15597.29271
14133.01894,10704.75055,14972.38867
10936.41031,11403.07541,14710.87633
13055.67303,11557.0978,15300.32382
11667.22979,12011.81312,15441.35947
10893.28799,11352.39263,14269.59539
12449.12308,12384.01765,15346.04769
13906.71996,11808.99435,14387.23638
12261.41687,11533.7637,15004.63743
12781.30187,11360.63608,15668.60015
12565.68669,12077.75174,15570.35739
12043.42898,11735.08995,14677.42273
11340.0718,11198.14272,14187.81644
10436.0503,11102.81092,16177.88431
12194.38435,11052.82219,14963.44516
13672.16595,10687.97901,15068.7703
13390.97379,11279.66172,14456.81938
12660.60815,11657.63261,15550.90872
12560.89684,11679.22164,15180.61999
12732.22454,11758.84489,14427.34239
11581.0912,11406.76701,14082.31101
13404.37597,11638.12844,13810.09601
11942.33399,11837.84876,14779.59538
11652.55173,11283.11951,14206.83178
11214.2942,11153.09882,14485.50145
12367.97182,11780.53594,15213.67904
13501.1546,11514.29702,14829.25656
11444.32046,11632.9283,14762.05965
14334.59053,12072.0821,14623.2243
12160.57278,11280.89627,13127.49677
11493.50411,11824.72115,15125.68103
13066.79257,12034.22018,15716.74899
12903.68882,11461.95841,14851.79445
12700.29243,11690.48111,15246.86589
12778.95669,11485.78814,14228.79446
12580.36133,11598.69157,14186.11858
12270.79721,11388.24726,15257.61062
12874.52756,11205.93489,14747.65082
11604.8845,11318.05052,14801.0905
12351.78278,12257.16098,14339.78378
11852.83828,11520.38141,16139.70923
12394.00204,11687.96227,14411.11017
11181.96286,12419.00196,15138.68127
12131.57258,11926.41409,15660.44876
13596.96962,11213.24333,15862.90799
11529.25143,11106.33036,14489.89393
13457.85459,11083.95159,15622.53149
11543.37427,11645.51448,15311.16168
13739.38237,11956.26301,15695.78825
14116.28123,10788.98464,15194.44596
14052.68848,11481.58123,15221.31013
11698.92312,11739.34128,15034.03276
11984.46763,11304.62882,15267.64861
12474.83378,11562.06242,14695.16276
12389.56271,11355.44799,15436.37124
11673.83599,11786.03326,15243.02769
12086.82244,11209.7778,15054.63667
10922.17756,11019.54766,15200.40221
10546.04478,11137.55856,14826.26144
12947.24168,11581.70371,14899.34275
12243.84022,11204.15393,15821.83829
12278.86564,11000.40191,14619.98111
12502.60525,11538.56691,15628.91111
13474.85824,11621.22893,14650.50894
11972.7107,11749.52757,15735.83298
13661.6934,12188.81496,14737.06029
11853.44722,11220.89415,14595.71942
11509.28867,10860.52961,14780.95398
13012.21893,11899.40471,14228.63816
12037.33514,11207.59224,15812.99925
12022.72605,11615.02445,15290.08154
10706.40629,11256.68929,15319.7159
11705.42378,11013.2675,14657.87489
12880.16824,10942.93868,14420.07888
11510.04327,11973.26582,15512.88316
13012.58715,10928.28327,15259.21748
12412.21068,11109.64351,14539.84051
11854.79292,12000.76536,16314.92247
12509.19032,12161.64961,14461.80315
13325.89641,12120.56098,14999.75122
13287.25838,11252.94104,15483.95258
12480.56279,11075.40386,15094.57298
14195.76631,12436.00743,14023.49068
13311.35101,11085.1712,15256.18462
13009.00299,11788.97557,15045.15068
12948.97194,11313.89709,16069.3044
11694.27337,11095.28778,14847.36152
13956.23742,11826.27085,15130.51298
13683.13915,11747.84507,14869.54156
12054.18698,11480.38579,13660.3418
13374.10134,12008.93346,14810.11177
13171.98538,11523.51435,14812.57005
11378.71461,11211.7393,14533.67476
11394.94237,11387.98672,15340.99215
11259.86138,11183.12053,14330.79217
12052.7982,10744.64532,16019.02639
13916.46622,11149.60189,15550.98403
12975.32026,11504.21514,15134.23003
14473.65014,11334.92792,14771.28258
11257.91818,11555.54288,14679.94404
13112.00221,11367.58146,15070.05204
12200.77681,11598.48602,15305.87471
13385.11183,11143.94799,15862.46958
13343.09674,11380.22037,14800.83005
13339.93346,11526.00629,14841.39667
12799.64486,11263.11436,15481.5117
13412.17954,11741.22206,14409.10586
13446.76771,12670.24255,14808.77376
14079.18721,11446.8177,15067.99636
12078.1794,11696.14356,13637.52115
12260.298,11324.01613,14762.56628
12601.75781,11603.87406,14958.71929
11946.06862,11332.5797,15696.26673
11465.28785,11755.68836,15337.99553
12328.72543,11559.61484,15208.6982
10811.97463,11491.98782,14693.78559
11680.52414,12163.92724,14826.79227
11983.66737,11065.1954,15125.33452
11325.87802,11929.81466,14724.49788
13041.32269,11605.52546,14673.62945
12563.54994,11199.24272,14394.5933
10331.12291,12365.54525,15550.69695
12144.64171,11130.35206,14947.76216
13397.14975,12007.3993,15470.23733
11816.05898,11770.60025,15401.82117
11699.67664,11045.61088,14958.32825
13401.95109,12064.03795,15782.9379
11826.48524,11666.269,14580.36968
11918.03331,11692.79235,15178.01296
11689.41681,11476.8174,15618.76613
12535.06356,11836.58992,15258.54613
11959.41439,11981.50172,13994.87768
12333.73207,11462.18263,14905.54289
12559.2038,11262.01062,15224.61194
12311.34631,11431.31977,15823.52154
12396.44479,10896.11236,15150.29157
10533.29543,11379.90288,15429.90048
12197.18609,11152.17076,16381.2904
11447.01849,11460.85085,14424.28835
12824.57229,11406.96739,14516.0913
12902.45231,11421.40147,14654.54671
12422.66284,12360.63234,14740.61997
11609.98964,10817.54976,14754.78872
13108.44585,12321.01291,14671.44096
12554.95249,11504.30384,15361.02475
10762.70913,11598.21265,16050.26962
13041.68301,11808.50387,14552.54247
12597.21402,11440.80733,15090.83435
11851.86222,11717.59019,14270.37208
13231.33368,11576.31925,15074.59186
11606.58756,11941.22087,15061.01308
13636.11838,11611.73044,15276.04518
12967.46541,11092.43906,15582.99343
14054.15596,11652.10448,15757.71995
12039.53598,11270.33683,15759.72574
13053.09998,11436.97089,14782.863
13671.52403,11844.31523,14940.28257
12313.70476,12317.22774,15112.9743
13307.73709,11367.05171,15796.52992
11918.09925,11716.9689,14548.95958
11634.94916,12062.01313,15284.17979
13467.7342,11672.4606,15486.7177
13239.61223,11648.44197,14621.75948
13285.6645,11174.12207,15234.38997
13095.38866,11450.1739,14894.35427
13170.89301,11173.31175,14993.04327
12607.60274,11256.60266,14737.3656
12664.89281,11389.78595,14282.94999
12972.32279,11488.30751,14588.86296
13063.94932,11181.67002,15142.74771
12016.18499,11487.36512,15186.53007
12645.84321,11571.96038,14916.18653
12907.47697,10771.89751,15178.66321
11577.58549,11404.5294,14234.52812
13900.45366,11317.96053,15267.70543
12315.69107,11165.27357,15640.91094
13032.411,11485.43395,14915.27583
10921.22641,11832.92486,14523.91548
11414.98209,10888.12617,15345.9525
12763.91915,11141.47887,13898.29279
12692.58189,10918.80775,14995.52735
10421.1878,11655.58005,15268.27216
12432.58676,10885.69428,15473.85316
11047.36459,11551.85296,14111.02845
14416.35161,11341.40341,15091.18495
13548.61146,11497.00413,15538.95059
11941.80114,11692.75095,14250.7876
12320.84427,11430.49227,15070.56434
12676.52127,11373.98287,15009.73137
12823.47044,11302.52308,14332.75081
13097.68348,11770.74213,14645.96246
10510.04367,11252.49584,15461.85318
10416.65969,11243.79152,14968.31608
12746.16254,11652.77896,15670.22887
10568.23472,11646.04952,14747.06125
10974.14413,11272.54083,15120.39888
13226.61262,11246.86,15239.1292
13035.83035,11358.13889,13797.609
13673.58446,12230.24882,14630.06272
12673.23883,11905.05074,14943.94764
13101.93844,11390.04106,14863.74655
13372.87898,11303.47735,14770.67454
13231.69134,11261.15195,14929.45841
11382.02064,11256.45674,15488.08973
12879.32701,11470.226,14680.12797
13655.79379,12203.66559,15665.46041
12506.72941,11614.26274,15219.45386
11743.80561,11412.16208,14672.27881
13057.9191,12253.06681,14811.49034
12461.4849,11768.1966,15288.78335
12075.88854,11415.17703,16195.28739
13335.85841,11538.46098,15004.71585
13176.84395,10836.57133,14786.90269
10581.65959,10860.22989,15228.54168
11724.27885,11478.91755,14845.69397
12316.25949,11699.79465,15322.51888
12781.99717,11780.91672,15225.58694
12406.12441,11776.74183,15173.2401
10818.73924,11796.41231,14270.74206
11209.31291,11814.55858,15390.03601
12445.76203,10775.36385,15599.60134
14281.13762,11517.54238,14351.13086
13419.56506,11083.31838,15020.32382
13079.03812,11542.71283,14093.01358
13830.69033,11390.44599,14425.83351
11599.39605,12317.5409,15418.30568
13513.81473,11979.61967,15348.87162
10534.48715,11506.70474,15468.34634
10986.17012,10925.17698,15255.72017
11632.94872,12143.14319,15044.73153
14192.40385,11642.22813,14987.9751
12798.80027,11451.14566,14411.25541
11719.01345,10990.31709,14637.82245
13164.43572,11164.6085,15481.06526
11600.07868,10960.52594,14529.48459
12332.66346,10919.88175,15535.05091
11038.71401,11837.81823,15223.72731
11056.93785,11009.874,14764.17427
13123.80572,11076.50973,15610.88991
12956.72706,11890.44565,14881.15255
11486.65124,11174.26347,14640.32782
11502.28441,11407.96841,15763.10604
12083.5533,12189.82634,15586.79976
15246.63979,10687.88319,15525.10757
11367.65109,11059.79923,14190.5048
11946.6138,11310.57181,14775.93843
13505.85216,11892.08154,15731.60691
12302.59905,12092.74284,14472.36414
12064.45527,10904.34952,14517.18345
12988.56026,12082.07143,13986.98846
11912.18757,11543.37376,13911.13327
12038.12585,11106.65929,14735.61914
12039.20381,11543.26505,13762.19064
12082.90874,10632.30958,14729.44066
13426.83495,11437.15736,15705.59479
11882.42905,11922.36323,14522.20647
12499.76033,11963.14925,15134.87135
12967.18075,11306.80645,15409.43864
13788.24814,11445.01837,15278.74718
13874.84123,10980.12121,15045.70886
14009.80825,12141.76286,14458.90661
13536.28892,11521.67964,14753.31223
13740.99264,10779.11223,14685.97724
13655.38065,10828.54732,14952.66478
12963.75931,11755.45986,15071.81401
12654.51652,11523.12342,14743.69375
12294.94438,11602.5668,14713.29361
11784.57599,11390.36977,14565.27749
12138.72264,11631.01219,14852.47331
14803.92836,10923.77501,14110.23189
12127.05825,11772.07411,14938.98703
14408.21286,12179.59514,14244.68538
12471.4396,11821.08839,15991.13317
12570.63885,11459.40154,14938.90901
12463.40116,11641.21858,15232.04869
12437.44582,11048.35405,14546.37453
13350.41925,10941.37431,15399.12189
11133.18698,12027.07551,14422.49005
13283.08424,11239.79239,15115.39484
12652.12346,12537.44935,15448.72426
12060.74615,11470.58404,14933.01263
12427.85842,10669.97447,15783.59998
12241.70114,11236.07249,15271.52957
12969.13721,11277.98523,15425.95332
11858.20561,11529.26391,15256.83482
11255.37493,11522.59417,14787.64439
12050.11974,11753.84816,15889.21584
11513.20305,12022.66413,14887.47911
12796.89538,11918.13648,14993.27365
12999.90418,11625.17466,14589.07112
12248.64191,10982.34119,15036.03879
11228.78603,11326.73778,14879.32551
12785.3962,11424.58487,15478.04489
12660.0059,11208.95116,15603.32229
12932.96948,11098.90442,14282.82413
10975.58246,11317.66734,14760.07399
11602.89338,10971.58701,14184.45347
12242.28499,12141.68409,15376.78253
12394.81983,11521.70994,15720.74648
13678.6618,11696.62644,14471.21308
12965.25524,11850.26762,15349.12995
12251.79326,11937.13341,14974.52447
12802.88517,11281.84778,15355.71422
12499.25815,11754.06929,16146.89775
13309.70848,10971.8094,15075.53126
12345.60458,11384.89988,15139.36017
13468.74132,12078.77774,15469.98014
12522.93845,11429.88019,14774.2611
12421.73064,11500.85148,14673.84616
11693.87757,11353.80744,15070.83539
13775.55432,10668.3634,15376.77512
12779.0054,11604.2807,15835.07737
13028.92483,11078.24422,14623.57072
12064.63023,11728.39229,15620.56962
13172.74322,10895.7794,15146.85227
12718.991,12132.49675,15439.7863
11505.66773,11122.86391,14305.57519
11518.53154,11034.59408,14659.44892
11690.25678,11069.28469,14896.69485
11682.67013,12062.2634,14553.12326
12848.13032,11751.1327,15675.91079
11660.46933,11190.2265,15368.50936
11187.65632,12090.99988,15264.33532
13660.69478,11614.03275,14022.97655
14009.23022,11336.01641,15146.3405
12065.58516,12115.38296,15048.97719
12208.1222,12015.68462,15248.46619
15776.31369,10725.63104,14814.90585
13185.58213,11481.69281,14540.44005
14196.3663,11350.49203,15067.37748
13781.95718,11324.34673,15540.59313
10483.06479,11596.93246,14135.28191
13193.94705,10606.94908,15685.91697
13601.92889,11418.46308,14450.09884
13429.17825,11567.83913,14932.73816
10992.86723,11718.88072,14843.98426
12165.28567,11160.81883,15945.20896
12803.06088,11734.89341,15602.60519
13186.55432,11397.44594,15509.34362
10916.23116,11715.56294,14648.24015
12676.3773,11517.94447,15211.92843
13404.66061,11584.80742,15051.53584
12874.15778,10802.85043,14307.79757
13740.95739,11571.77389,15435.0829
10988.42424,10921.93262,14925.94483
12692.67179,11412.56996,14808.59696
11066.36352,11690.63086,15372.1145
11513.26696,11065.00012,14219.20838
10612.99711,11988.36136,15007.83457
11230.15432,11521.26987,15492.59997
12729.51594,11469.36287,14648.69315
10935.83249,11822.00429,15087.5899
13052.61691,11887.31489,14911.43587
14047.7676,10967.05409,14179.41203
12635.62465,12121.02087,15353.52649
12017.56238,11637.06429,14763.62858
13475.29058,11332.78617,14707.37652
10321.02501,11236.69825,15230.75863
13474.26406,11658.60042,14046.99798
13746.81541,10986.35011,15010.58465
11383.13123,11132.3297,14292.39785
12063.07396,10855.8649,15171.36967
11586.00944,12031.04037,14825.37058
13508.38688,11037.09614,15171.62323
13603.09486,11487.99246,15183.69724
13665.71343,12109.07932,16018.61019
12544.30835,11770.95951,14680.36035
11453.42605,11053.26474,14713.04546
12755.2498,11333.57944,14345.11607
13842.4477,10968.72626,14719.84026
12954.1431,11484.11327,14665.34472
12804.10019,10994.83247,14888.20086
12715.94175,11461.1533,15131.56586
13260.41027,11915.22837,15476.35177
11929.81195,11683.72741,14626.23594
14735.60489,10621.52741,14314.11333
11199.91742,11604.25408,14502.41305
12975.36858,11545.32363,14536.46244
13557.12672,12461.22147,15223.6388
12587.98492,11421.455,15690.10593
13238.9352,11915.29795,14908.27303
12977.37344,10908.23208,14351.34188
13678.74357,11780.88688,14956.62933
11678.04427,11167.35296,15252.19687
12456.37327,12509.86684,15998.38928
12200.11481,12088.32125,15518.71423
12918.1773,11857.32729,14542.67994
11999.18677,11590.72308,15751.69151
13398.907,11585.90097,14941.53094
11626.6404,12122.80183,14660.31734
12773.68081,10914.68642,14250.31479
12367.45385,11987.3906,14816.73442
12830.4741,11230.85323,14964.71517
12927.32646,11922.90366,14349.68181
12559.82803,10972.36856,14440.95161
12346.16031,11879.33768,15008.16543
11978.17566,11616.20173,14739.64467
13161.66553,11858.021,15569.43057
11599.95906,11090.5609,16314.77434
12439.78457,11198.90889,13928.79916
12590.89839,11656.30977,15166.4598
12328.03519,11547.17952,15356.94325
11890.56022,10606.55227,14945.03003
12928.51599,11400.53502,14672.13095
10530.36099,11502.37397,15933.42842
13447.97514,10646.03996,14891.43818
11925.97593,11234.81523,15731.74704
12489.15896,11502.68518,14804.01462
13577.41658,10960.84291,14981.61334
13167.01927,11593.4302,14001.66531
12940.8034,11851.47802,14562.46949
12694.66445,11918.05248,15393.24744
11772.50374,11840.66314,14779.48595
12994.07786,10891.51374,15140.72147
14549.0896,10221.05331,14394.0349
11202.9404,12031.55335,14477.52396
13500.31304,11285.34617,15330.32391
11590.46677,11249.81707,15144.52361
11794.41864,11490.46922,14719.58279
13277.05314,11267.82222,15205.00726
13108.64144,11384.15023,15024.99694
10392.54074,11838.51468,14461.2032
13649.34384,11714.98821,15333.42968
11829.47089,11114.61075,15058.90708
12225.92281,10982.88873,15089.01215
13058.08961,11149.30895,15020.73483
13609.99085,11544.18407,14559.78673
12567.65343,11889.95432,14976.45657
13260.88763,11611.58721,15299.22825
11204.80259,12157.27583,15969.44783
11696.72216,12135.90204,14847.38803
13646.25708,11177.65978,15064.77189
11380.21792,11828.49268,16153.47749
10543.16778,11511.30807,15131.35702
12831.1944,12234.12417,15228.2071
13722.70742,10465.49176,15040.86058
13322.92934,11277.54676,15534.50833
12389.09724,11769.93835,15749.61216
11713.78517,12003.39635,15466.18472
11913.44325,11114.55937,14905.07401
11583.44953,11691.94958,14954.57803
12249.59495,11302.6397,15319.57091
13997.06789,11419.49947,14973.29157
12381.67274,11173.50522,15009.32304
11499.56017,11633.24784,15164.06481
13049.79738,11856.98144,15881.7283
13405.50288,11923.58455,14355.62527
12796.64988,11680.72898,14865.45917
11982.00664,11712.63593,14348.10723
12670.83687,11844.7518,15486.51066
13687.27169,11995.75055,14513.48669
13161.99162,11312.67107,15467.97347
13403.76888,12103.94038,15022.81349
13011.97951,10632.57298,15118.60714
10812.40586,11532.65065,15593.2395
12886.28015,11516.40088,14566.328
13500.9294,11116.86227,16050.56463
10556.4188,11454.28226,14833.43469
12263.82455,11094.73186,15410.15509
11700.47376,11068.99687,14027.9694
12875.63567,11134.76126,14450.13874
12024.12313,11918.4004,14463.79333
11310.34813,11615.74061,16200.25388
12047.51765,11552.57787,15756.38042
10841.86589,11637.38079,14592.86584
11584.10193,10952.84861,15533.89527
11531.96856,10824.72728,15492.07944
11078.63328,11155.91301,15330.91187
11299.92584,11672.54249,14971.4518
12849.10566,11527.38075,14292.53704
12747.67259,12216.78697,14844.13795
13008.08509,12184.51399,15454.195
13307.36304,11844.13231,16169.83352
13124.29792,12072.52233,15382.08901
12551.25327,11344.31838,15577.67328
12988.84824,11237.87753,15383.08336
14144.84326,10782.35196,15096.66121
12554.89412,11800.03034,14449.33122
12077.6485,11099.45002,14457.74401
13448.16818,11648.41023,14510.60279
10381.04266,11639.21403,14956.36212
13201.06119,11318.76155,14952.90716
12623.03284,11467.38585,15075.82427
12438.19062,11188.06613,15280.54195
10935.18396,11891.79957,14185.11872
14265.38279,11243.38013,15131.29228
11305.01361,11840.35574,14221.02373
13451.70291,11201.13021,14715.90035
12027.85197,11614.24443,15147.35418
12920.41704,12154.48881,14922.54312
12555.81487,12117.13026,14798.66289
12128.53115,11804.78291,15205.27163
12779.30083,11184.03106,14145.1219
12778.23556,11811.09396,14798.71164
13611.75818,11882.09238,14505.80958
11170.20896,10823.67419,15245.48569
13195.03511,12035.50146,15516.61698
13606.06942,11117.62552,15302.43275
10092.31867,11445.84446,14979.92042
13536.77608,11286.44035,15067.3004
9974.502068,11175.09574,14193.68004
11858.33645,12196.95401,13517.20562
12008.45709,12023.37694,15385.58656
12417.38007,11646.14704,14381.12128
13102.37474,12103.84427,15284.38207
13795.62939,11052.58792,15131.23305
12011.59131,12109.73157,15448.98826
12727.15075,11789.73504,15054.03893
12204.29457,11182.60093,14522.24843
12463.08224,11832.99564,15744.73996
11877.35599,11816.04795,15200.54035
13331.83729,11375.56486,15565.18028
13169.99702,11786.19074,14695.07903
12473.33694,10945.54888,14749.04059
12703.70742,12460.20979,15400.99942
11594.37033,11617.7487,15858.30283
12537.28223,11960.24418,14567.37112
13289.75732,11902.2932,14777.44723
13080.73158,11528.82775,15064.21815
13621.52929,11684.85193,14343.7616
11114.88073,11975.71409,15113.1174
12196.70664,11047.56408,14612.77608
12040.48477,11461.99905,14711.82763
12961.86939,11826.6424,14817.06427
11984.85243,11359.96718,14495.53087
10965.32865,12098.89835,14223.642
13118.78732,12216.74478,15585.49936
12548.11093,10909.95432,14609.34518
13282.19948,11895.66772,15679.40229
11144.28386,11596.49641,16062.09952
12465.3373,11379.91244,15235.80582
11978.80929,11824.43092,14525.99716
13628.10517,10843.8403,15312.83378
11770.73857,11869.45866,15289.37935
13265.52622,11828.35223,15536.71967
11782.70242,11017.08484,14818.92394
13976.8924,11173.69912,15823.44047
12382.96025,11488.62965,14348.50242
11314.24131,12318.31353,15304.60485
12710.98344,11687.51022,14884.76953
12024.07652,11474.54271,14192.99069
12128.32115,11167.72913,14828.3269
12896.5632,10821.61419,15239.00117
13411.98464,10893.94897,13904.97723
12835.45901,11546.47333,15456.93809
13489.96975,11861.23301,14936.70797
13006.69658,10953.06874,15182.97823
13452.19955,11339.39529,15855.38961
